Time,Depth
51180,18
51200,12
51220,8
51240,6
51300,5
51340,4
51500,6
51520,8
51540,13
51560,21
51580,30
51600,39
51620,44
51640,47
51660,48
51720,46
51740,40
51760,34
51780,26
51800,20
51820,14
51840,11
51860,8
51880,6
52060,7
52080,10
52100,14
52120,21
52140,30
52160,39
52180,47
52200,51
52220,53
52300,50
52320,43
52340,35
52360,27
52380,19
52400,13
52420,10
52440,7
52460,6
52700,8
52720,11
52740,16
52760,23
52780,32
52800,40
52820,46
52840,50
52860,51
52940,47
52960,40
52980,32
53000,24
53020,16
53040,11
53060,8
53080,6
53140,5
53180,4
53300,6
53320,7
53340,10
53360,14
53380,21
53400,30
53420,38
53440,44
53460,47
53480,48
53540,49
53560,46
53580,40
53600,33
53620,25
53640,18
53660,12
53680,8
53700,6
53880,7
53900,10
53920,13
53940,18
53960,25
53980,32
54000,38
54020,43
54040,45
54120,43
54140,37
54160,30
54180,24
54200,18
54220,13
54240,11
54260,8
54280,7
54300,6
54480,7
54500,9
54520,13
54540,18
54560,26
54580,34
54600,41
54620,46
54640,49
54660,50
54740,46
54760,40
54780,33
54800,25
54820,18
54840,12
54860,8
54880,6
54940,5
54960,4
55060,6
55080,7
55100,12
55120,19
55140,29
55160,38
55180,45
55200,49
55220,50
55300,46
55320,41
55340,35
55360,29
55380,22
55400,16
55420,11
55440,7
55460,5
55480,2
55610,0
63599,0
63600,11
63620,16
63640,21
63660,27
63680,33
63700,40
63720,45
63740,48
63780,49
63840,48
63860,45
63880,41
63900,37
63920,34
63940,31
63960,29
63980,27
64000,24
64020,20
64040,16
64060,11
64080,7
64100,6
64120,3
64160,2
64220,5
64240,9
64260,16
64280,24
64300,33
64320,41
64340,48
64360,51
64440,50
64460,45
64480,38
64500,28
64520,20
64540,12
64560,7
64580,6
64600,3
64620,2
64640,1
64740,3
64760,6
64780,7
64800,10
64820,16
64840,22
64860,29
64880,37
64900,44
64920,49
64940,52
65020,50
65040,44
65060,37
65080,30
65100,23
65120,18
65140,13
65160,10
