Time,Depth
1110820,34
1110840,26
1110860,18
1110880,12
1110900,7
1110920,4
1110940,2
1111040,4
1111060,8
1111080,13
1111100,18
1111120,25
1111140,32
1111160,40
1111180,47
1111200,52
1111220,56
1111240,58
1111280,57
1111300,54
1111320,48
1111340,41
1111360,32
1111380,24
1111400,17
1111420,10
1111440,6
1111460,4
1111480,3
1111520,2
1111560,4
1111580,7
1111600,12
1111620,17
1111640,23
1111660,30
1111680,37
1111700,44
1111720,49
1111740,52
1111820,48
1111840,42
1111860,34
1111880,27
1111900,20
1111920,14
1111940,10
1111960,6
1112000,4
1112060,6
1112080,8
1112100,11
1112120,16
1112140,22
1112160,28
1112180,35
1112200,42
1112220,48
1112240,51
1112260,52
1112280,53
1112300,52
1112320,50
1112340,44
1112360,36
1112380,28
1112400,20
1112420,14
1112440,8
1112460,6
1112480,3
1112500,2
1112580,6
1112600,8
1112620,13
1112640,20
1112660,27
1112680,34
1112700,43
1112720,50
1112740,53
1112760,55
1112820,52
1112840,47
1112860,40
1112880,31
1112900,24
1112920,16
1112940,10
1112960,6
1112980,3
1113000,2
1113100,6
1113120,10
1113140,15
1113160,22
1113180,30
1113200,39
1113220,49
1113240,54
1113260,57
1113320,56
1113340,51
1113360,44
1113380,35
1113400,27
1113420,19
1113440,13
1113460,7
1113480,6
1113500,4
1113520,3
1113600,6
1113620,8
1113640,13
1113660,18
1113680,25
1113700,33
1113720,42
1113740,49
1113760,54
1113780,56
1113840,53
1113860,47
1113880,40
1113900,32
1113920,25
1113940,18
1113960,12
1113980,8
1114000,6
1114100,7
1114120,10
1114140,15
1114160,20
1114180,27
1114200,35
1114220,43
1114240,49
1114260,52
1114280,54
1114340,50
1114360,44
1114380,37
1114400,29
1114420,22
1114440,16
1114460,10
1114480,7
1114500,6
1114520,5
1114600,6
1114620,10
1114640,14
1114660,20
1114680,27
1114700,34
1114720,43
1114740,50
1114760,54
1114780,55
1114800,56
1114840,54
1114860,49
1114880,42
1114900,34
1114920,26
1114940,19
1114960,13
1114980,9
1115000,6
1115120,8
1115140,12
1115160,17
1115180,23
1115200,31
1115220,39
1115240,47
1115260,52
1115280,55
1115360,50
1115380,43
1115400,35
1115420,27
1115440,20
1115460,13
1115480,8
1115500,6
1115520,4
1115600,5
1115620,7
1115640,11
1115660,16
1115680,23
1115700,30
1115720,38
1115740,46
1115760,52
1115780,55
1115840,54
1115860,49
1115880,41
1115900,33
1115920,25
1115940,18
1115960,11
1115980,7
1116000,6
1116020,4
1116100,6
1116120,7
1116140,12
1116160,17
1116180,24
1116200,32
1116220,40
1116240,48
1116260,53
1116280,55
1116300,56
1116340,55
1116360,49
1116380,42
1116400,34
1116420,26
1116440,18
1116460,11
1116480,6
1116500,4
1116520,3
1116560,2
1116600,3
1116620,7
1116640,12
1116660,17
1116680,24
1116700,32
1116720,41
1116740,48
1116760,54
1116780,56
1116800,57
1116860,53
1116880,47
1116900,39
1116920,32
1116940,24
1116960,17
1116980,11
1117000,7
1117020,6
1117040,4
1117100,6
1117120,8
1117140,12
1117160,17
1117180,23
1117200,30
1117220,38
1117240,46
1117260,52
1117280,57
1117300,59
1117360,55
1117380,49
1117400,41
1117420,32
1117440,24
1117460,17
1117480,11
1117500,7
1117520,6
1117540,5
1117560,4
1117600,6
1117620,7
1117640,11
1117660,15
1117680,21
1117700,28
1117720,36
1117740,43
1117760,50
1117780,54
1117800,55
1117860,52
1117880,45
1117900,37
1117920,29
1117940,22
1117960,15
1117980,10
1118000,6
1118020,5
1118040,4
1118100,5
1118120,7
1118140,11
1118160,16
1118180,22
1118200,29
1118220,37
1118240,45
1118260,51
1118280,55
1118300,57
1118360,54
1118380,48
1118400,40
1118420,32
1118440,25
1118460,18
1118480,12
1118500,7
1118520,6
1118540,4
1118620,6
1118640,8
1118660,12
1118680,17
1118700,24
1118720,31
1118740,39
1118760,47
1118780,52
1118800,55
1118820,56
1118880,52
1118900,46
1118920,39
1118940,31
1118960,25
1118980,18
1119000,13
1119020,8
1119040,6
1119140,7
1119160,10
1119180,15
1119200,20
1119220,27
1119240,34
1119260,42
1119280,48
1119300,53
1119320,55
1119340,56
1119380,55
1119400,50
1119420,43
1119440,35
1119460,27
1119480,19
1119500,13
1119520,8
1119540,6
1119560,4
1119640,5
1119660,7
1119680,11
1119700,16
1119720,22
1119740,30
1119760,37
1119780,45
1119800,50
1119820,54
1119840,55
1119880,54
1119900,49
1119920,42
1119940,34
1119960,27
1119980,19
1120000,13
1120020,8
1120040,6
1120060,4
1120080,3
1120160,6
1120180,8
1120200,13
1120220,18
1120240,25
1120260,32
1120280,40
1120300,47
1120320,52
1120340,54
1120360,55
1120400,54
1120420,50
1120440,44
1120460,37
1120480,30
1120500,22
1120520,16
1120540,10
1120560,6
1120600,4
1120680,7
1120700,11
1120720,16
1120740,22
1120760,30
1120780,38
1120800,46
1120820,52
1120840,56
1120860,58
1120920,54
1120940,49
1120960,42
1120980,35
