"time","depth"
"53.4177","0.76"
"53.4824","0.36"
"53.5374","0.74"
"53.5994","1.87"
"53.6528","2.81"
"53.7161","2.66"
"53.7697","1.91"
"53.832","0.94"
"53.8858","0.07"
"54.0015","1.32"
"54.0885","2.67"
"54.1426","3.06"
"54.1997","2.82"
"54.2543","2.12"
"54.3107","1.22"
"54.3643","0.07"
"54.5297","0.24"
"54.5848","1.24"
"54.6408","2.34"
"54.696","2.99"
"54.7568","2.88"
"54.8118","2.13"
"54.8732","0.78"
"54.9496","0.07"
"55.01","0.19"
"55.0668","1.58"
"55.1259","3.32"
"55.1797","3.37"
"55.2366","2.61"
"55.2908","1.59"
"55.3477","0.39"
"55.4033","0.07"
"55.5118","0.79"
"55.5672","1.93"
"55.621","3.29"
"55.6785","3.08"
"55.7329","2.3"
"55.7891","1.17"
"55.8637","0.5"
"55.9201","0.37"
"55.974","0.83"
"56.0287","1.76"
"56.0823","3.35"
"56.1567","3.14"
"56.2107","2.7"
"56.2743","1.85"
"56.328","0.81"
"56.3911","0.07"
"56.5063","0.19"
"56.5605","1.13"
"56.623","2.23"
"56.6765","3.29"
"56.7653","3.1"
"56.8193","2.13"
"56.8754","1.04"
"56.9295","0.07"
"57.098","0.24"
"57.1517","1.48"
"57.2089","3.29"
"57.2623","3.01"
"57.3189","1.73"
"57.3739","0.53"
"57.4336","0.07"
"57.5487","1.01"
"57.6175","2.45"
"57.6738","3.35"
"57.7275","2.34"
"57.7943","1.19"
"57.8478","0.07"
"58.0234","0.54"
"58.0769","1.95"
"58.1397","3.25"
"58.1933","2.8"
"58.255","1.78"
"58.3087","0.65"
"58.3727","0.07"
"58.5117","0.77"
"58.5657","2.08"
"58.6202","3.43"
"58.6739","2.9"
"58.7292","1.82"
"58.7831","0.72"
"58.8399","0.07"
"59.002","0.74"
"59.0568","1.93"
"59.1102","2.9"
"59.1663","2.95"
"59.2214","2.37"
"59.2779","1.44"
"59.3321","0.07"
"59.5312","0.75"
"59.5847","1.97"
"59.6465","3.45"
"59.7002","3.29"
"59.762","2.4"
"59.8158","1.13"
"59.879","0.07"
"59.9947","0.5"
