"time","depth"
"43.3583","0.38"
"43.4136","0.72"
"43.4674","1.13"
"43.524","1.68"
"43.5776","2.47"
"43.6339","3.86"
"43.6874","6.36"
"43.9074","5.46"
"43.9658","3.49"
"44.019","2.3"
"44.0796","1.47"
"44.1332","0.37"
"44.2226","0.07"
"44.2764","0.12"
"44.3399","0.4"
"44.3933","0.76"
"44.4548","1.19"
"44.5085","1.87"
"44.57","2.97"
"44.6237","4.94"
"44.6851","6.36"
"44.8551","5.42"
"44.9173","3.17"
"44.9708","1.97"
"45.0332","1.15"
"45.0985","0.64"
"45.1532","0.33"
"45.2066","0.23"
"45.3172","0.39"
"45.3743","0.86"
"45.4284","1.57"
"45.4856","2.71"
"45.5399","4.36"
"45.5965","6.36"
"45.7675","5.64"
"45.8334","3.5"
"45.893","2.2"
"45.9623","1.13"
"46.0421","0.48"
"46.0984","0.07"
"46.3182","0.44"
"46.3723","1.09"
"46.4286","1.94"
"46.4823","3.46"
"46.5385","6.36"
"46.7619","5.44"
"46.816","3.98"
"46.8787","2.67"
"46.9442","1.88"
"47.0007","1.28"
"47.0541","0.84"
"47.1102","0.59"
"47.2733","0.8"
"47.3276","1.25"
"47.3815","1.98"
"47.4382","3.19"
"47.4915","5.04"
"47.5477","6.37"
"47.7135","5.57"
"47.7761","3.32"
"47.8407","2.37"
"47.8979","1.65"
"47.9518","1.08"
"48.0137","0.68"
"48.0671","0.57"
"48.129","0.76"
"48.1825","1.19"
"48.244","1.75"
"48.2978","2.65"
"48.3605","4.13"
"48.4139","6.36"
"48.5909","6.33"
"48.6448","4.94"
"48.7023","3.42"
"48.7761","2.39"
"48.8329","1.75"
"48.8866","1.37"
"48.9412","1.21"
"48.9953","1.15"
"49.1048","1.38"
"49.1596","1.89"
"49.2133","2.92"
"49.2682","4.42"
"49.3217","6.36"
"49.492","6.3"
"49.5457","3.71"
"49.6083","2.1"
"49.6739","1.28"
"49.732","0.62"
"49.7856","0.07"
"49.9619","0.35"
"50.0153","0.92"
"50.0779","1.58"
"50.1316","2.73"
"50.1935","4.92"
"50.247","6.36"
"50.4235","5.42"
"50.4773","3.66"
"50.5386","2.23"
"50.6127","1.41"
"50.6688","1.06"
"50.7223","1.01"
"50.8376","1.06"
"50.8967","1.35"
"50.9504","1.91"
"51.0067","3.15"
"51.0607","5.63"
"51.1202","6.36"
"51.2909","5.04"
"51.3528","3.73"
"51.4062","2.6"
"51.4706","1.68"
"51.5408","1.19"
"51.5956","0.95"
"51.8161","1.23"
"51.8707","1.91"
"51.9267","3.16"
"51.9801","5.14"
"52.0347","6.36"
"52.2021","5.16"
"52.262","3.6"
"52.3155","2.6"
"52.377","1.6"
"52.4499","1.12"
"52.5072","0.85"
"52.5611","0.71"
"52.6785","0.87"
"52.7402","1.38"
"52.7939","2.43"
"52.8566","4.29"
"52.91","6.36"
"53.1342","5.07"
"53.1943","3.48"
"53.2476","2.06"
"53.3319","1.45"
"53.3854","1.03"
"53.4502","0.77"
"53.6179","0.88"
"53.674","1.19"
"53.7283","1.82"
"53.7831","2.86"
"53.8367","4.63"
"53.8941","6.36"
"54.0586","6.3"
"54.113","4.14"
"54.1667","2.15"
"54.2485","1.34"
"54.3024","0.77"
"54.365","0.37"
"54.4186","0.32"
"54.48","0.48"
"54.5338","0.81"
"54.5971","1.24"
"54.651","1.77"
"54.7052","2.56"
"54.7586","4.15"
"54.822","6.36"
"54.9907","5.4"
"55.0521","3.16"
"55.122","2.09"
"55.1785","1.45"
"55.2318","1.04"
"55.2864","0.79"
"55.3408","0.58"
"55.3988","0.28"
"55.4523","0.08"
"55.5087","0.18"
"55.5625","0.66"
"55.6172","1.44"
"55.6708","2.5"
"55.7255","3.92"
"55.7789","5.99"
"55.8452","6.36"
"55.955","5.01"
"56.0252","3.17"
"56.0812","2"
"56.1349","1.18"
"56.1967","0.47"
"56.2503","0.07"
"56.4286","0.41"
"56.4825","1.27"
"56.5457","2.32"
"56.599","4.27"
"56.661","6.36"
"56.7763","6.3"
"56.8304","3.96"
"56.9136","2.7"
"56.9674","1.77"
"57.0223","1.15"
"57.0757","0.66"
"57.1318","0.42"
"57.1856","0.5"
"57.2405","0.76"
"57.294","1.08"
"57.3487","1.55"
"57.4024","2.35"
"57.457","3.56"
"57.5106","5.4"
"57.5653","6.36"
"57.6772","6.16"
"57.7312","3.33"
"57.8175","2.07"
"57.8714","1.14"
"57.9345","0.41"
"57.9878","0.07"
"58.1665","0.58"
"58.2203","1.28"
"58.2821","2.23"
"58.3355","4.28"
"58.3974","6.36"
"58.5162","6.25"
"58.5697","4.7"
"58.6317","3.23"
"58.7047","2.37"
"58.7608","1.7"
"58.8152","1.19"
"58.8699","0.85"
"58.9237","0.67"
"59.0321","0.85"
"59.0892","1.35"
"59.1429","2.3"
"59.1997","3.75"
"59.2535","6.26"
"59.3096","6.36"
"59.4745","4.53"
"59.5363","2.75"
"59.6052","1.94"
"59.6615","1.47"
"59.7166","1.1"
"59.7786","0.82"
"59.8323","0.69"
"59.8951","0.78"
