"time","depth"
"43.9281","3.93"
"43.9855","5.64"
"44.0392","2.41"
"44.1017","0.68"
"44.1553","0.07"
"44.21","1.42"
"44.2642","5.58"
"44.3221","3.88"
"44.3761","1.47"
"44.4327","0.07"
"44.55","2.25"
"44.6038","5.81"
"44.6612","2.7"
"44.7149","0.14"
"44.7785","0.07"
"44.8575","1"
"44.914","5.01"
"44.9679","5.6"
"45.0314","1.64"
"45.0852","0.07"
"45.1973","1.09"
"45.254","4.26"
"45.3085","3.74"
"45.3699","1.25"
"45.4236","0.07"
"45.5398","2.41"
"45.6116","5.67"
"45.6661","2.22"
"45.751","0.19"
"45.8046","0.07"
"45.8617","1.34"
"45.9159","4.57"
"45.973","4.51"
"46.0292","1.6"
"46.0866","0.07"
"46.198","1.63"
"46.253","5.95"
"46.3106","3.97"
"46.3644","1.64"
"46.4207","0.07"
"46.5361","2.22"
"46.5899","3.64"
"46.6719","1.6"
"46.7257","0.07"
"46.8381","1.26"
"46.8946","5.03"
"46.9483","5.58"
"47.0031","2.29"
"47.0625","0.39"
"47.1196","0.07"
"47.1738","0.96"
"47.2306","3.64"
"47.2863","5.03"
"47.3411","1.92"
"47.3947","0.07"
"47.5057","2.77"
"47.594","5.27"
"47.6475","3"
"47.703","0.83"
"47.7568","0.07"
"47.8651","1.89"
"47.9221","6.31"
"47.9757","5.92"
"48.0334","2.01"
"48.0877","0.65"
"48.1475","0.56"
"48.2015","1.96"
"48.2596","2.49"
"48.313","0.74"
"48.3768","0.07"
"48.4477","0.57"
"48.5049","2.9"
"48.5632","4.02"
"48.618","1.98"
"48.6719","0.11"
"48.7312","0.07"
"48.7853","0.5"
"48.8426","2.56"
"48.8988","6.36"
"48.9566","3.01"
"49.0105","1.04"
"49.0665","0.07"
"49.1203","0.33"
"49.1775","2.31"
"49.231","3.64"
"49.2857","1.45"
"49.3653","0.07"
"49.4761","1.5"
"49.5397","3.42"
"49.5936","2.86"
"49.6573","1.01"
"49.7108","0.07"
"49.826","1.28"
"49.8832","4.44"
"49.9377","4.55"
"50.006","1.7"
"50.0599","0.1"
"50.127","0.16"
"50.1805","3.66"
"50.2648","6.07"
"50.3183","2.3"
"50.3732","0.22"
"50.4268","0.07"
"50.4812","0.47"
"50.5354","2.4"
"50.5918","3.88"
"50.6453","1.92"
"50.7003","0.35"
"50.7539","0.07"
"50.811","0.74"
"50.8651","3.04"
"50.9223","4.85"
"50.9765","2.66"
"51.0332","0.79"
"51.0882","0.07"
"51.1689","0.71"
"51.2227","3.63"
"51.2857","6.36"
"51.3412","2.67"
"51.4038","0.78"
"51.4573","0.07"
"51.5187","1.19"
"51.5735","3.93"
"51.6413","2.15"
"51.6952","0.07"
"51.814","0.94"
"51.8777","3.48"
"51.9318","4.16"
"51.995","1.17"
"52.0667","0.07"
"52.1241","0.11"
"52.1781","1.8"
"52.2346","5"
"52.2888","2.98"
"52.3458","0.95"
"52.3996","0.07"
"52.5079","1.6"
"52.5633","4.86"
"52.6172","4.11"
"52.6738","1.48"
"52.7289","0.07"
"52.84","1.69"
"52.9015","6.11"
"52.9718","2.67"
"53.0296","0.76"
"53.0834","0.07"
"53.1469","0.5"
"53.201","2.82"
"53.2655","3.52"
"53.3211","1.76"
"53.3762","0.07"
"53.487","0.9"
"53.5409","3.35"
"53.598","6.36"
"53.6523","2.83"
"53.7095","1.19"
"53.7652","0.28"
"53.8229","1.26"
"53.8985","3.67"
"53.9558","4.25"
"54.0099","2"
"54.0647","0.11"
"54.1184","0.07"
"54.1822","0.97"
"54.2362","3.77"
"54.2995","6.22"
"54.3534","2.44"
"54.4166","0.5"
"54.4706","0.07"
"54.5291","0.86"
"54.5831","3.1"
"54.6377","5.81"
"54.6913","2.65"
"54.7481","0.72"
"54.8185","0.07"
"54.8749","1"
"54.9285","3.38"
"54.9922","6.36"
"55.0527","2.51"
"55.1101","0.59"
"55.1679","0.07"
"55.2229","0.29"
"55.2766","2.28"
"55.3399","4.94"
"55.3941","2.33"
"55.4559","0.68"
"55.5096","0.07"
"55.5711","0.38"
"55.6252","6.36"
"55.7733","2.37"
"55.8305","0.35"
"55.8844","0.07"
"55.942","0.58"
"55.9959","2.52"
"56.0507","4.34"
"56.1046","1.92"
"56.1596","0.09"
"56.268","0.21"
"56.3231","1.86"
"56.3811","4.4"
"56.4347","2.47"
"56.4984","0.07"
"56.6253","0.43"
"56.6789","2.48"
"56.7429","6.36"
"56.7967","3.42"
"56.8607","1.05"
"56.9142","0.07"
"57.0293","1.56"
"57.0879","2.74"
"57.1429","1.4"
"57.1982","0.07"
"57.363","1.23"
"57.4192","3.3"
"57.4951","2.4"
"57.5521","0.85"
"57.6057","0.07"
"57.6672","0.64"
"57.721","3.15"
"57.7834","4.21"
"57.8374","1.58"
"57.9006","0.07"
"58.0206","1.69"
"58.0744","4.52"
"58.1291","3.26"
"58.1832","1.21"
"58.241","0.07"
"58.2953","0.54"
"58.3771","3.6"
"58.4306","4.23"
"58.494","1.53"
"58.5479","0.07"
"58.6647","1.89"
"58.7265","3.9"
"58.7799","2.52"
"58.8419","0.36"
"58.8966","0.07"
"58.961","0.48"
"59.0147","2.48"
"59.081","5.98"
"59.1348","3.11"
"59.1955","0.96"
"59.2645","0.07"
"59.3206","1.08"
"59.3748","3.29"
"59.4296","5.19"
"59.4831","2.49"
"59.5394","0.43"
"59.5949","0.07"
"59.6524","0.89"
"59.7117","2.88"
"59.7666","2.98"
"59.8216","1.29"
"59.8762","0.07"
